test_data_id,profit_per_user,model_size,module_count,topology_degree,bandwidth,gpu_cost,memory_cost,bandwidth_cost,computation_ability,memory_ability,multi_func_error,single_func_error,multi_func_min_cost_cost,multi_func_min_cost_deploy_cost,multi_func_min_cost_comm_cost,multi_func_min_cost_profit,multi_func_min_cost_users,multi_func_profit_cost,multi_func_profit_deploy_cost,multi_func_profit_comm_cost,multi_func_profit_profit,multi_func_profit_users,multi_func_worst_profit_cost,multi_func_worst_profit_deploy_cost,multi_func_worst_profit_comm_cost,multi_func_worst_profit_profit,multi_func_worst_profit_users,multi_func_max_users_cost,multi_func_max_users_deploy_cost,multi_func_max_users_comm_cost,multi_func_max_users_profit,multi_func_max_users_users,single_func_cost,single_func_deploy_cost,single_func_comm_cost,single_func_profit,single_func_users
2872,200,13000000000,5,5,100,0.004,0.001,0.1,10000,75000,,,96.6153846153846,93.33333333333331,3.282051282051282,108.51282051282051,1.0256410256410255,201.92307692307693,175.0,26.923076923076923,182.6923076923077,1.9230769230769231,1313.5384615384614,1220.0,93.53846153846155,-698.153846153846,3.076923076923077,505.38461538461536,418.0,87.38461538461539,110.00000000000011,3.076923076923077,505.38461538461536,418.0,87.38461538461539,110.00000000000011,3.076923076923077
2871,400,13000000000,5,5,100,0.004,0.001,0.1,10000,70000,,,96.6153846153846,93.33333333333331,3.282051282051282,313.64102564102564,1.0256410256410255,505.38461538461536,418.0,87.38461538461539,725.3846153846156,3.076923076923077,980.8791208791209,882.8571428571429,98.02197802197803,-101.75824175824175,2.197802197802198,505.38461538461536,418.0,87.38461538461539,725.3846153846156,3.076923076923077,505.38461538461536,418.0,87.38461538461539,725.3846153846156,3.076923076923077
2873,225,13000000000,5,5,100,0.004,0.001,0.1,10000,75000,,,96.6153846153846,93.33333333333331,3.282051282051282,134.15384615384613,1.0256410256410255,201.92307692307693,175.0,26.923076923076923,230.76923076923075,1.9230769230769231,1313.5384615384614,1220.0,93.53846153846155,-621.230769230769,3.076923076923077,505.38461538461536,418.0,87.38461538461539,186.92307692307702,3.076923076923077,505.38461538461536,418.0,87.38461538461539,186.92307692307702,3.076923076923077
2874,250,13000000000,5,5,100,0.004,0.001,0.1,10000,75000,,,96.6153846153846,93.33333333333331,3.282051282051282,159.79487179487182,1.0256410256410255,201.92307692307693,175.0,26.923076923076923,278.8461538461538,1.9230769230769231,1313.5384615384614,1220.0,93.53846153846155,-544.3076923076922,3.076923076923077,505.38461538461536,418.0,87.38461538461539,263.8461538461539,3.076923076923077,505.38461538461536,418.0,87.38461538461539,263.8461538461539,3.076923076923077
2881,200,13000000000,5,5,100,0.004,0.001,0.1,12000,20000,,,117.15099715099716,103.70370370370371,13.447293447293449,110.76923076923076,1.1396011396011396,134.6153846153846,116.66666666666667,17.948717948717952,121.7948717948718,1.2820512820512822,875.6923076923076,813.3333333333333,62.35897435897436,-465.4358974358974,2.051282051282051,336.92307692307696,278.6666666666667,58.256410256410255,73.33333333333326,2.051282051282051,336.9230769230769,278.66666666666663,58.256410256410255,73.33333333333331,2.051282051282051
2875,275,13000000000,5,5,100,0.004,0.001,0.1,10000,75000,,,96.6153846153846,93.33333333333331,3.282051282051282,185.43589743589746,1.0256410256410255,505.38461538461536,418.0,87.38461538461539,340.76923076923083,3.076923076923077,1313.5384615384614,1220.0,93.53846153846155,-467.38461538461524,3.076923076923077,505.38461538461536,418.0,87.38461538461539,340.76923076923083,3.076923076923077,505.38461538461536,418.0,87.38461538461539,340.76923076923083,3.076923076923077
2876,300,13000000000,5,5,100,0.004,0.001,0.1,10000,75000,,,96.6153846153846,93.33333333333331,3.282051282051282,211.0769230769231,1.0256410256410255,505.38461538461536,418.0,87.38461538461539,417.69230769230774,3.076923076923077,1313.5384615384614,1220.0,93.53846153846155,-390.46153846153834,3.076923076923077,505.38461538461536,418.0,87.38461538461539,417.69230769230774,3.076923076923077,505.38461538461536,418.0,87.38461538461539,417.69230769230774,3.076923076923077
2878,350,13000000000,5,5,100,0.004,0.001,0.1,10000,75000,,,96.6153846153846,93.33333333333331,3.282051282051282,262.35897435897436,1.0256410256410255,505.38461538461536,418.0,87.38461538461539,571.5384615384615,3.076923076923077,1313.5384615384614,1220.0,93.53846153846155,-236.61538461538453,3.076923076923077,505.38461538461536,418.0,87.38461538461539,571.5384615384615,3.076923076923077,505.38461538461536,418.0,87.38461538461539,571.5384615384615,3.076923076923077
2879,375,13000000000,5,5,100,0.004,0.001,0.1,10000,75000,,,96.6153846153846,93.33333333333331,3.282051282051282,288.0,1.0256410256410255,505.38461538461536,418.0,87.38461538461539,648.4615384615385,3.076923076923077,1313.5384615384614,1220.0,93.53846153846155,-159.69230769230762,3.076923076923077,505.38461538461536,418.0,87.38461538461539,648.4615384615385,3.076923076923077,505.38461538461536,418.0,87.38461538461539,648.4615384615385,3.076923076923077
2877,325,13000000000,5,5,100,0.004,0.001,0.1,10000,75000,,,96.6153846153846,93.33333333333331,3.282051282051282,236.71794871794873,1.0256410256410255,505.38461538461536,418.0,87.38461538461539,494.61538461538464,3.076923076923077,1313.5384615384614,1220.0,93.53846153846155,-313.53846153846143,3.076923076923077,505.38461538461536,418.0,87.38461538461539,494.61538461538464,3.076923076923077,505.38461538461536,418.0,87.38461538461539,494.61538461538464,3.076923076923077
2884,275,13000000000,5,5,100,0.004,0.001,0.1,12000,20000,,,117.15099715099716,103.70370370370371,13.447293447293449,196.23931623931622,1.1396011396011396,336.92307692307696,278.6666666666667,58.256410256410255,227.17948717948713,2.051282051282051,875.6923076923076,813.3333333333333,62.35897435897436,-311.58974358974353,2.051282051282051,336.92307692307696,278.6666666666667,58.256410256410255,227.17948717948713,2.051282051282051,336.9230769230769,278.66666666666663,58.256410256410255,227.17948717948718,2.051282051282051
2880,400,13000000000,5,5,100,0.004,0.001,0.1,10000,75000,,,96.6153846153846,93.33333333333331,3.282051282051282,313.64102564102564,1.0256410256410255,505.38461538461536,418.0,87.38461538461539,725.3846153846156,3.076923076923077,980.8791208791209,882.8571428571429,98.02197802197803,-101.75824175824175,2.197802197802198,505.38461538461536,418.0,87.38461538461539,725.3846153846156,3.076923076923077,505.38461538461536,418.0,87.38461538461539,725.3846153846156,3.076923076923077
2882,225,13000000000,5,5,100,0.004,0.001,0.1,12000,20000,,,117.15099715099716,103.70370370370371,13.447293447293449,139.25925925925924,1.1396011396011396,134.6153846153846,116.66666666666667,17.948717948717952,153.8461538461539,1.2820512820512822,875.6923076923076,813.3333333333333,62.35897435897436,-414.15384615384613,2.051282051282051,336.92307692307696,278.6666666666667,58.256410256410255,124.61538461538453,2.051282051282051,336.9230769230769,278.66666666666663,58.256410256410255,124.61538461538458,2.051282051282051
2887,350,13000000000,5,5,100,0.004,0.001,0.1,12000,20000,,,117.15099715099716,103.70370370370371,13.447293447293449,281.7094017094017,1.1396011396011396,336.92307692307696,278.6666666666667,58.256410256410255,381.02564102564094,2.051282051282051,875.6923076923076,813.3333333333333,62.35897435897436,-157.74358974358972,2.051282051282051,336.92307692307696,278.6666666666667,58.256410256410255,381.02564102564094,2.051282051282051,336.9230769230769,278.66666666666663,58.256410256410255,381.025641025641,2.051282051282051
2885,300,13000000000,5,5,100,0.004,0.001,0.1,12000,20000,,,117.15099715099716,103.70370370370371,13.447293447293449,224.7293447293447,1.1396011396011396,336.92307692307696,278.6666666666667,58.256410256410255,278.4615384615384,2.051282051282051,875.6923076923076,813.3333333333333,62.35897435897436,-260.30769230769226,2.051282051282051,336.92307692307696,278.6666666666667,58.256410256410255,278.4615384615384,2.051282051282051,336.9230769230769,278.66666666666663,58.256410256410255,278.46153846153845,2.051282051282051
2883,250,13000000000,5,5,100,0.004,0.001,0.1,12000,20000,,,117.15099715099716,103.70370370370371,13.447293447293449,167.74928774928776,1.1396011396011396,134.6153846153846,116.66666666666667,17.948717948717952,185.89743589743594,1.2820512820512822,875.6923076923076,813.3333333333333,62.35897435897436,-362.8717948717948,2.051282051282051,336.92307692307696,278.6666666666667,58.256410256410255,175.89743589743586,2.051282051282051,336.9230769230769,278.66666666666663,58.256410256410255,175.8974358974359,2.051282051282051
2886,325,13000000000,5,5,100,0.004,0.001,0.1,12000,20000,,,117.15099715099716,103.70370370370371,13.447293447293449,253.2193732193732,1.1396011396011396,336.92307692307696,278.6666666666667,58.256410256410255,329.74358974358967,2.051282051282051,875.6923076923076,813.3333333333333,62.35897435897436,-209.025641025641,2.051282051282051,336.92307692307696,278.6666666666667,58.256410256410255,329.74358974358967,2.051282051282051,336.9230769230769,278.66666666666663,58.256410256410255,329.7435897435897,2.051282051282051
2889,400,13000000000,5,5,100,0.004,0.001,0.1,12000,20000,,,117.15099715099716,103.70370370370371,13.447293447293449,338.68945868945866,1.1396011396011396,336.92307692307696,278.6666666666667,58.256410256410255,483.5897435897435,2.051282051282051,653.919413919414,588.5714285714286,65.34798534798534,-67.83882783882791,1.465201465201465,336.92307692307696,278.6666666666667,58.256410256410255,483.5897435897435,2.051282051282051,336.9230769230769,278.66666666666663,58.256410256410255,483.58974358974353,2.051282051282051
2888,375,13000000000,5,5,100,0.004,0.001,0.1,12000,20000,,,117.15099715099716,103.70370370370371,13.447293447293449,310.1994301994302,1.1396011396011396,336.92307692307696,278.6666666666667,58.256410256410255,432.3076923076922,2.051282051282051,875.6923076923076,813.3333333333333,62.35897435897436,-106.46153846153845,2.051282051282051,336.92307692307696,278.6666666666667,58.256410256410255,432.3076923076922,2.051282051282051,336.9230769230769,278.66666666666663,58.256410256410255,432.30769230769226,2.051282051282051
2890,200,13000000000,5,5,100,0.004,0.001,0.1,12000,24000,,,98.25641025641025,93.33333333333333,4.923076923076923,106.87179487179486,1.0256410256410255,161.53846153846155,140.0,21.53846153846154,146.1538461538462,1.5384615384615385,1050.8307692307692,976.0,74.83076923076923,-558.5230769230768,2.4615384615384617,404.30769230769226,334.4,69.90769230769232,88.00000000000006,2.4615384615384617,404.3076923076924,334.40000000000003,69.90769230769232,87.99999999999994,2.4615384615384617
2891,225,13000000000,5,5,100,0.004,0.001,0.1,12000,24000,,,98.25641025641025,93.33333333333333,4.923076923076923,132.5128205128205,1.0256410256410255,161.53846153846155,140.0,21.53846153846154,184.61538461538464,1.5384615384615385,1050.8307692307692,976.0,74.83076923076923,-496.98461538461527,2.4615384615384617,404.30769230769226,334.4,69.90769230769232,149.53846153846166,2.4615384615384617,404.3076923076924,334.40000000000003,69.90769230769232,149.53846153846155,2.4615384615384617
2893,275,13000000000,5,5,100,0.004,0.001,0.1,12000,24000,,,98.25641025641025,93.33333333333333,4.923076923076923,183.7948717948718,1.0256410256410255,404.30769230769226,334.4,69.90769230769232,272.61538461538464,2.4615384615384617,1050.8307692307692,976.0,74.83076923076923,-373.9076923076923,2.4615384615384617,404.30769230769226,334.4,69.90769230769232,272.61538461538464,2.4615384615384617,404.3076923076924,334.40000000000003,69.90769230769232,272.6153846153845,2.4615384615384617
2894,300,13000000000,5,5,100,0.004,0.001,0.1,12000,24000,,,98.25641025641025,93.33333333333333,4.923076923076923,209.43589743589743,1.0256410256410255,404.30769230769226,334.4,69.90769230769232,334.1538461538462,2.4615384615384617,1050.8307692307692,976.0,74.83076923076923,-312.36923076923074,2.4615384615384617,404.30769230769226,334.4,69.90769230769232,334.1538461538462,2.4615384615384617,404.3076923076924,334.40000000000003,69.90769230769232,334.1538461538461,2.4615384615384617
2895,325,13000000000,5,5,100,0.004,0.001,0.1,12000,24000,,,98.25641025641025,93.33333333333333,4.923076923076923,235.07692307692307,1.0256410256410255,404.30769230769226,334.4,69.90769230769232,395.69230769230774,2.4615384615384617,1050.8307692307692,976.0,74.83076923076923,-250.8307692307692,2.4615384615384617,404.30769230769226,334.4,69.90769230769232,395.69230769230774,2.4615384615384617,404.3076923076924,334.40000000000003,69.90769230769232,395.6923076923076,2.4615384615384617
2892,250,13000000000,5,5,100,0.004,0.001,0.1,12000,24000,,,98.25641025641025,93.33333333333333,4.923076923076923,158.15384615384616,1.0256410256410255,161.53846153846155,140.0,21.53846153846154,223.0769230769231,1.5384615384615385,1050.8307692307692,976.0,74.83076923076923,-435.4461538461537,2.4615384615384617,404.30769230769226,334.4,69.90769230769232,211.0769230769232,2.4615384615384617,404.3076923076924,334.40000000000003,69.90769230769232,211.0769230769231,2.4615384615384617
2896,350,13000000000,5,5,100,0.004,0.001,0.1,12000,24000,,,98.25641025641025,93.33333333333333,4.923076923076923,260.71794871794873,1.0256410256410255,404.30769230769226,334.4,69.90769230769232,457.2307692307693,2.4615384615384617,1050.8307692307692,976.0,74.83076923076923,-189.29230769230765,2.4615384615384617,404.30769230769226,334.4,69.90769230769232,457.2307692307693,2.4615384615384617,404.3076923076924,334.40000000000003,69.90769230769232,457.23076923076917,2.4615384615384617
2898,400,13000000000,5,5,100,0.004,0.001,0.1,12000,24000,,,98.25641025641025,93.33333333333333,4.923076923076923,312.0,1.0256410256410255,404.30769230769226,334.4,69.90769230769232,580.3076923076924,2.4615384615384617,784.7032967032967,706.2857142857142,78.41758241758242,-81.4065934065934,1.7582417582417582,404.30769230769226,334.4,69.90769230769232,580.3076923076924,2.4615384615384617,404.3076923076924,334.40000000000003,69.90769230769232,580.3076923076923,2.4615384615384617
2901,250,13000000000,5,5,100,0.004,0.001,0.1,12000,36000,,,100.99547511312218,98.82352941176471,2.171945701357466,170.49773755656108,1.085972850678733,242.30769230769232,210.0,32.30769230769231,334.6153846153846,2.3076923076923075,1576.246153846154,1464.0,112.24615384615386,-653.1692307692308,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,316.61538461538464,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,316.61538461538464,3.6923076923076925
2897,375,13000000000,5,5,100,0.004,0.001,0.1,12000,24000,,,98.25641025641025,93.33333333333333,4.923076923076923,286.35897435897436,1.0256410256410255,404.30769230769226,334.4,69.90769230769232,518.7692307692308,2.4615384615384617,1050.8307692307692,976.0,74.83076923076923,-127.7538461538461,2.4615384615384617,404.30769230769226,334.4,69.90769230769232,518.7692307692308,2.4615384615384617,404.3076923076924,334.40000000000003,69.90769230769232,518.7692307692307,2.4615384615384617
2904,325,13000000000,5,5,100,0.004,0.001,0.1,12000,36000,,,100.99547511312218,98.82352941176471,2.171945701357466,251.94570135746605,1.085972850678733,606.4615384615385,501.6,104.86153846153847,593.5384615384615,3.6923076923076925,1576.246153846154,1464.0,112.24615384615386,-376.2461538461539,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,593.5384615384615,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,593.5384615384615,3.6923076923076925
2900,225,13000000000,5,5,100,0.004,0.001,0.1,12000,36000,,,100.99547511312218,98.82352941176471,2.171945701357466,143.34841628959273,1.085972850678733,242.30769230769232,210.0,32.30769230769231,276.92307692307685,2.3076923076923075,1576.246153846154,1464.0,112.24615384615386,-745.4769230769231,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,224.30769230769238,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,224.30769230769238,3.6923076923076925
2899,200,13000000000,5,5,100,0.004,0.001,0.1,12000,36000,,,100.99547511312218,98.82352941176471,2.171945701357466,116.19909502262442,1.085972850678733,242.30769230769232,210.0,32.30769230769231,219.23076923076917,2.3076923076923075,1576.246153846154,1464.0,112.24615384615386,-837.7846153846154,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,132.0,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,132.0,3.6923076923076925
2902,275,13000000000,5,5,100,0.004,0.001,0.1,12000,36000,,,100.99547511312218,98.82352941176471,2.171945701357466,197.64705882352936,1.085972850678733,606.4615384615385,501.6,104.86153846153847,408.923076923077,3.6923076923076925,1576.246153846154,1464.0,112.24615384615386,-560.8615384615384,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,408.923076923077,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,408.923076923077,3.6923076923076925
2907,400,13000000000,5,5,100,0.004,0.001,0.1,12000,36000,,,100.99547511312218,98.82352941176471,2.171945701357466,333.39366515837105,1.085972850678733,606.4615384615385,501.6,104.86153846153847,870.4615384615385,3.6923076923076925,1177.0549450549452,1059.4285714285716,117.62637362637363,-122.10989010989033,2.6373626373626373,606.4615384615385,501.6,104.86153846153847,870.4615384615385,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,870.4615384615385,3.6923076923076925
2903,300,13000000000,5,5,100,0.004,0.001,0.1,12000,36000,,,100.99547511312218,98.82352941176471,2.171945701357466,224.7963800904977,1.085972850678733,606.4615384615385,501.6,104.86153846153847,501.2307692307694,3.6923076923076925,1576.246153846154,1464.0,112.24615384615386,-468.55384615384605,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,501.2307692307694,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,501.2307692307694,3.6923076923076925
2908,200,13000000000,5,5,100,0.004,0.001,0.1,12000,40000,,,100.99547511312218,98.82352941176471,2.171945701357466,116.19909502262442,1.085972850678733,242.30769230769232,210.0,32.30769230769231,219.23076923076917,2.3076923076923075,1576.246153846154,1464.0,112.24615384615386,-837.7846153846154,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,132.0,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,132.0,3.6923076923076925
2905,350,13000000000,5,5,100,0.004,0.001,0.1,12000,36000,,,100.99547511312218,98.82352941176471,2.171945701357466,279.09502262443436,1.085972850678733,606.4615384615385,501.6,104.86153846153847,685.8461538461539,3.6923076923076925,1576.246153846154,1464.0,112.24615384615386,-283.9384615384615,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,685.8461538461539,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,685.8461538461539,3.6923076923076925
2909,225,13000000000,5,5,100,0.004,0.001,0.1,12000,40000,,,100.99547511312218,98.82352941176471,2.171945701357466,143.34841628959273,1.085972850678733,242.30769230769232,210.0,32.30769230769231,276.92307692307685,2.3076923076923075,1576.246153846154,1464.0,112.24615384615386,-745.4769230769231,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,224.30769230769238,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,224.30769230769238,3.6923076923076925
2910,250,13000000000,5,5,100,0.004,0.001,0.1,12000,40000,,,100.99547511312218,98.82352941176471,2.171945701357466,170.49773755656108,1.085972850678733,242.30769230769232,210.0,32.30769230769231,334.6153846153846,2.3076923076923075,1576.246153846154,1464.0,112.24615384615386,-653.1692307692308,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,316.61538461538464,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,316.61538461538464,3.6923076923076925
2906,375,13000000000,5,5,100,0.004,0.001,0.1,12000,36000,,,100.99547511312218,98.82352941176471,2.171945701357466,306.24434389140265,1.085972850678733,606.4615384615385,501.6,104.86153846153847,778.1538461538463,3.6923076923076925,1576.246153846154,1464.0,112.24615384615386,-191.63076923076915,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,778.1538461538463,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,778.1538461538463,3.6923076923076925
2911,275,13000000000,5,5,100,0.004,0.001,0.1,12000,40000,,,100.99547511312218,98.82352941176471,2.171945701357466,197.64705882352936,1.085972850678733,606.4615384615385,501.6,104.86153846153847,408.923076923077,3.6923076923076925,1576.246153846154,1464.0,112.24615384615386,-560.8615384615384,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,408.923076923077,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,408.923076923077,3.6923076923076925
2912,300,13000000000,5,5,100,0.004,0.001,0.1,12000,40000,,,100.99547511312218,98.82352941176471,2.171945701357466,224.7963800904977,1.085972850678733,606.4615384615385,501.6,104.86153846153847,501.2307692307694,3.6923076923076925,1576.246153846154,1464.0,112.24615384615386,-468.55384615384605,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,501.2307692307694,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,501.2307692307694,3.6923076923076925
2913,325,13000000000,5,5,100,0.004,0.001,0.1,12000,40000,,,100.99547511312218,98.82352941176471,2.171945701357466,251.94570135746605,1.085972850678733,606.4615384615385,501.6,104.86153846153847,593.5384615384615,3.6923076923076925,1576.246153846154,1464.0,112.24615384615386,-376.2461538461539,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,593.5384615384615,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,593.5384615384615,3.6923076923076925
2915,375,13000000000,5,5,100,0.004,0.001,0.1,12000,40000,,,100.99547511312218,98.82352941176471,2.171945701357466,306.24434389140265,1.085972850678733,606.4615384615385,501.6,104.86153846153847,778.1538461538463,3.6923076923076925,1576.246153846154,1464.0,112.24615384615386,-191.63076923076915,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,778.1538461538463,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,778.1538461538463,3.6923076923076925
2914,350,13000000000,5,5,100,0.004,0.001,0.1,12000,40000,,,100.99547511312218,98.82352941176471,2.171945701357466,279.09502262443436,1.085972850678733,606.4615384615385,501.6,104.86153846153847,685.8461538461539,3.6923076923076925,1576.246153846154,1464.0,112.24615384615386,-283.9384615384615,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,685.8461538461539,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,685.8461538461539,3.6923076923076925
2916,400,13000000000,5,5,100,0.004,0.001,0.1,12000,40000,,,100.99547511312218,98.82352941176471,2.171945701357466,333.39366515837105,1.085972850678733,606.4615384615385,501.6,104.86153846153847,870.4615384615385,3.6923076923076925,1177.0549450549452,1059.4285714285716,117.62637362637363,-122.10989010989033,2.6373626373626373,606.4615384615385,501.6,104.86153846153847,870.4615384615385,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,870.4615384615385,3.6923076923076925
2917,200,13000000000,5,5,100,0.004,0.001,0.1,12000,45000,,,100.99547511312218,98.82352941176471,2.171945701357466,116.19909502262442,1.085972850678733,242.30769230769232,210.0,32.30769230769231,219.23076923076917,2.3076923076923075,1576.246153846154,1464.0,112.24615384615386,-837.7846153846154,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,132.0,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,132.0,3.6923076923076925
2918,225,13000000000,5,5,100,0.004,0.001,0.1,12000,45000,,,100.99547511312218,98.82352941176471,2.171945701357466,143.34841628959273,1.085972850678733,242.30769230769232,210.0,32.30769230769231,276.92307692307685,2.3076923076923075,1576.246153846154,1464.0,112.24615384615386,-745.4769230769231,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,224.30769230769238,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,224.30769230769238,3.6923076923076925
2919,250,13000000000,5,5,100,0.004,0.001,0.1,12000,45000,,,100.99547511312218,98.82352941176471,2.171945701357466,170.49773755656108,1.085972850678733,242.30769230769232,210.0,32.30769230769231,334.6153846153846,2.3076923076923075,1576.246153846154,1464.0,112.24615384615386,-653.1692307692308,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,316.61538461538464,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,316.61538461538464,3.6923076923076925
2920,275,13000000000,5,5,100,0.004,0.001,0.1,12000,45000,,,100.99547511312218,98.82352941176471,2.171945701357466,197.64705882352936,1.085972850678733,606.4615384615385,501.6,104.86153846153847,408.923076923077,3.6923076923076925,1576.246153846154,1464.0,112.24615384615386,-560.8615384615384,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,408.923076923077,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,408.923076923077,3.6923076923076925
2922,325,13000000000,5,5,100,0.004,0.001,0.1,12000,45000,,,100.99547511312218,98.82352941176471,2.171945701357466,251.94570135746605,1.085972850678733,606.4615384615385,501.6,104.86153846153847,593.5384615384615,3.6923076923076925,1576.246153846154,1464.0,112.24615384615386,-376.2461538461539,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,593.5384615384615,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,593.5384615384615,3.6923076923076925
2921,300,13000000000,5,5,100,0.004,0.001,0.1,12000,45000,,,100.99547511312218,98.82352941176471,2.171945701357466,224.7963800904977,1.085972850678733,606.4615384615385,501.6,104.86153846153847,501.2307692307694,3.6923076923076925,1576.246153846154,1464.0,112.24615384615386,-468.55384615384605,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,501.2307692307694,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,501.2307692307694,3.6923076923076925
2924,375,13000000000,5,5,100,0.004,0.001,0.1,12000,45000,,,100.99547511312218,98.82352941176471,2.171945701357466,306.24434389140265,1.085972850678733,606.4615384615385,501.6,104.86153846153847,778.1538461538463,3.6923076923076925,1576.246153846154,1464.0,112.24615384615386,-191.63076923076915,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,778.1538461538463,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,778.1538461538463,3.6923076923076925
2923,350,13000000000,5,5,100,0.004,0.001,0.1,12000,45000,,,100.99547511312218,98.82352941176471,2.171945701357466,279.09502262443436,1.085972850678733,606.4615384615385,501.6,104.86153846153847,685.8461538461539,3.6923076923076925,1576.246153846154,1464.0,112.24615384615386,-283.9384615384615,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,685.8461538461539,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,685.8461538461539,3.6923076923076925
2925,400,13000000000,5,5,100,0.004,0.001,0.1,12000,45000,,,100.99547511312218,98.82352941176471,2.171945701357466,333.39366515837105,1.085972850678733,606.4615384615385,501.6,104.86153846153847,870.4615384615385,3.6923076923076925,1177.0549450549452,1059.4285714285716,117.62637362637363,-122.10989010989033,2.6373626373626373,606.4615384615385,501.6,104.86153846153847,870.4615384615385,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,870.4615384615385,3.6923076923076925
2927,225,13000000000,5,5,100,0.004,0.001,0.1,12000,50000,,,100.99547511312218,98.82352941176471,2.171945701357466,143.34841628959273,1.085972850678733,242.30769230769232,210.0,32.30769230769231,276.92307692307685,2.3076923076923075,1576.246153846154,1464.0,112.24615384615386,-745.4769230769231,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,224.30769230769238,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,224.30769230769238,3.6923076923076925
2931,325,13000000000,5,5,100,0.004,0.001,0.1,12000,50000,,,100.99547511312218,98.82352941176471,2.171945701357466,251.94570135746605,1.085972850678733,606.4615384615385,501.6,104.86153846153847,593.5384615384615,3.6923076923076925,1576.246153846154,1464.0,112.24615384615386,-376.2461538461539,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,593.5384615384615,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,593.5384615384615,3.6923076923076925
2930,300,13000000000,5,5,100,0.004,0.001,0.1,12000,50000,,,100.99547511312218,98.82352941176471,2.171945701357466,224.7963800904977,1.085972850678733,606.4615384615385,501.6,104.86153846153847,501.2307692307694,3.6923076923076925,1576.246153846154,1464.0,112.24615384615386,-468.55384615384605,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,501.2307692307694,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,501.2307692307694,3.6923076923076925
2929,275,13000000000,5,5,100,0.004,0.001,0.1,12000,50000,,,100.99547511312218,98.82352941176471,2.171945701357466,197.64705882352936,1.085972850678733,606.4615384615385,501.6,104.86153846153847,408.923076923077,3.6923076923076925,1576.246153846154,1464.0,112.24615384615386,-560.8615384615384,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,408.923076923077,3.6923076923076925,606.4615384615385,501.6,104.86153846153847,408.923076923077,3.6923076923076925
